x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32
89,90,126,149,150,153,121,143,99,88,110,121,110,121,143,121,143,55,22,44,11,33,22,44,11,33,11,44,33,66,33,55
89,102,94,195,174,274,264,275,297,264,275,253,275,264,253,198,176,275,330,319,352,363,385,352,341,352,330,352,330,341,374,341
89,79,104,204,227,206,230,231,154,132,22,55,77,44,22,22,55,77,77,77,55,33,11,44,11,55,66,33,22,55,44,22
89,46,70,60,73,75,54,33,55,77,66,77,77,77,55,77,77,55,77,22,11,44,11,44,66,77,55,33,11,22,22,11
89,123,102,126,94,118,97,175,176,198,220,308,286,352,363,385,363,308,308,352,374,363,352,319,374,385,352,330,286,275,198,176
89,101,125,150,217,153,77,77,44,55,44,22,11,33,55,77,55,22,44,55,66,77,77,77,44,11,33,11,33,22,22,44
89,79,113,147,127,140,152,153,154,154,121,99,121,143,88,132,121,99,143,154,154,154,154,154,99,143,154,154,154,154,132,99
89,112,135,148,149,150,152,153,77,77,66,77,66,77,44,77,55,77,77,77,55,77,11,22,44,55,44,33,11,33,44,11
89,114,115,140,119,109,88,110,132,121,154,132,143,154,132,66,77,77,77,77,77,77,22,11,22,33,66,11,44,66,77,77
89,167,267,235,258,271,306,307,308,385,385,308,385,385,253,341,253,275,253,264,308,308,308,308,308,308,385,374,385,363,319,341
89,102,125,148,127,95,85,31,76,77,44,55,66,33,55,33,11,33,22,11,33,55,33,22,33,22,22,33,11,22,44,11
89,101,92,93,62,74,75,54,22,44,66,33,66,77,55,66,33,55,44,77,55,44,55,66,55,77,66,77,77,77,77,66
89,14,4,29,63,43,33,44,55,33,44,66,77,77,77,55,44,66,55,33,44,77,55,44,55,22,33,55,22,22,11,44
89,112,137,150,151,141,230,231,154,231,209,176,209,253,286,264,253,264,275,286,341,363,308,275,385,385,385,385,286,297,385,385
89,103,127,62,10,33,55,44,33,22,33,66,55,44,22,22,66,44,22,55,66,77,77,44,55,66,77,44,22,11,33,22
89,112,126,149,151,131,143,121,132,110,99,110,110,99,110,88,22,55,33,55,22,33,22,44,77,77,77,66,77,66,55,77
89,24,4,28,18,52,65,77,77,55,66,77,77,77,77,33,55,44,33,66,11,22,55,33,44,66,55,77,44,33,22,33
89,123,224,291,326,329,363,385,330,385,385,308,385,374,385,385,363,341,407,429,418,407,396,407,341,253,330,341,330,330,330,352
89,91,94,117,151,152,131,154,77,77,77,77,44,22,33,11,22,44,77,55,77,77,77,55,77,66,77,77,33,77,77,55
89,91,94,118,131,154,132,110,121,132,143,110,110,121,110,99,132,121,22,33,22,22,22,77,66,44,66,44,22,22,66,22
89,113,147,116,95,119,208,231,231,209,176,110,99,121,99,88,44,22,44,66,77,77,66,77,77,66,77,77,66,77,55,66
89,58,48,28,62,42,21,11,33,22,22,44,77,77,77,55,77,66,33,44,33,44,55,66,77,55,77,66,33,22,11,44
89,103,117,96,119,142,44,22,33,22,22,55,66,77,77,55,77,22,33,11,33,22,44,77,55,11,22,55,77,77,77,66
89,222,202,216,305,384,385,352,341,352,330,363,385,385,385,385,385,385,363,352,341,352,385,308,209,154,154,143,231,275,286,308
89,35,14,26,49,61,73,63,75,76,55,22,22,33,55,33,22,33,11,33,33,44,77,55,77,55,66,77,77,77,44,11
89,79,91,126,149,152,153,132,44,33,44,55,66,77,77,77,77,55,33,66,77,77,55,77,77,55,22,33,11,44,55,66
89,114,148,150,96,87,99,110,121,110,99,121,154,154,99,110,99,88,99,110,121,154,143,154,220,132,220,110,99,88,143,132
89,113,17,7,30,42,65,77,55,77,55,33,66,77,77,33,11,33,11,22,11,33,55,66,44,22,22,44,22,11,33,55
89,15,17,40,63,76,55,77,55,44,66,77,77,77,44,33,55,44,22,44,22,22,44,22,22,22,44,22,55,66,77,77
89,112,102,92,115,106,8,20,54,66,77,11,55,77,44,22,55,33,22,33,44,55,44,22,44,33,44,77,55,44,77,55
89,35,70,50,29,52,76,44,55,77,77,77,66,55,66,33,44,66,44,11,22,22,11,66,77,77,33,22,22,44,66,44
89,134,147,71,72,40,20,32,22,11,22,44,22,44,22,33,66,22,11,22,22,22,11,33,11,66,77,66,55,66,44,55
89,101,80,114,138,150,153,77,77,44,33,22,44,55,44,22,22,33,55,33,66,44,55,33,55,33,11,33,44,22,44,55
89,222,269,182,238,338,329,330,319,330,352,374,308,385,385,330,330,352,374,385,330,341,297,187,165,198,143,154,132,110,143,77
89,79,124,115,72,51,19,42,10,22,22,33,11,66,77,55,22,22,66,77,77,44,22,11,22,55,44,22,44,66,55,77
89,112,91,126,94,129,152,142,99,176,242,275,374,374,308,308,286,275,297,242,275,374,308,374,275,341,319,352,374,385,462,462
89,101,114,137,128,152,153,132,99,44,55,77,55,66,77,77,44,77,77,77,77,55,77,77,66,77,77,77,77,77,77,77
89,102,82,118,130,120,154,121,154,154,154,154,143,154,110,99,121,110,99,110,99,99,55,77,55,33,22,22,33,22,11,22
89,90,103,94,96,131,176,209,187,198,165,187,209,165,198,176,99,132,154,143,231,275,286,385,319,429,451,462,363,352,330,330
89,79,102,127,106,87,132,154,154,154,77,55,77,77,77,77,77,77,55,33,22,44,22,22,33,22,11,33,55,44,55,33
89,102,4,16,18,21,55,44,33,55,44,55,33,77,77,55,77,44,11,33,22,44,66,77,77,44,11,44,11,22,33,22
89,79,102,137,227,195,207,186,198,187,176,165,198,143,121,88,110,88,99,121,77,77,77,33,22,44,66,77,77,77,33,44
89,123,147,149,150,140,42,10,44,22,33,55,33,66,77,55,66,77,77,66,55,77,11,22,22,22,44,33,77,77,66,33
89,91,116,19,53,32,11,33,11,33,22,22,11,33,66,77,77,77,77,77,77,77,55,33,55,33,44,66,77,77,22,55
89,79,91,92,83,117,85,108,131,154,154,55,22,22,44,33,11,33,11,44,66,77,55,66,44,55,33,55,33,33,55,33
89,90,81,93,84,107,98,44,77,55,33,55,66,77,55,77,77,77,77,77,77,77,77,44,33,55,44,66,44,66,44,33
89,134,102,116,19,75,76,77,55,66,77,33,22,44,66,77,77,77,77,22,33,22,33,44,22,44,22,55,66,55,77,77
89,24,3,37,49,29,52,76,33,11,22,22,77,77,77,55,77,77,44,66,44,22,22,44,77,77,77,77,77,22,11,33
89,103,18,54,33,44,22,11,22,33,44,66,22,11,33,22,33,44,66,77,77,77,44,11,22,33,22,44,77,77,77,55
89,101,80,136,148,149,117,129,120,99,132,121,132,143,132,110,165,253,187,275,297,286,264,330,352,374,385,286,264,297,385,385
89,167,113,136,150,119,219,231,286,297,275,330,319,341,330,330,341,275,253,352,319,352,330,330,330,330,352,385,308,385,352,341
89,14,26,60,73,52,32,11,22,33,11,33,55,77,77,77,77,77,66,44,55,22,44,55,44,66,55,11,22,33,22,22
89,47,26,16,72,74,76,77,77,77,66,77,55,77,77,77,55,66,77,77,77,77,77,77,77,77,55,22,44,77,77,66
89,113,104,94,95,96,119,98,33,11,22,44,33,55,77,66,44,66,55,66,22,11,22,33,22,33,11,33,22,33,11,44
89,91,81,106,87,187,198,143,44,33,44,33,22,55,77,77,77,77,33,44,55,77,77,22,22,22,22,33,55,33,77,66
89,114,104,95,151,141,153,143,121,66,77,77,77,77,77,77,44,11,22,33,55,66,44,22,11,22,44,66,77,77,55,66
89,125,16,50,29,20,21,33,22,33,11,44,55,44,66,44,66,55,33,66,77,77,77,77,22,33,22,77,77,66,44,77
89,112,91,136,126,94,84,97,87,110,198,286,264,264,297,308,308,286,385,385,319,341,330,341,330,352,308,385,374,352,319,330
89,123,135,147,203,259,250,262,351,253,286,308,308,308,308,231,220,198,187,242,330,352,264,286,319,330,319,264,286,253,319,429
89,113,180,170,270,304,305,296,308,308,308,308,385,385,363,385,363,341,363,341,242,330,330,352,385,352,363,385,385,319,352,253
89,90,102,93,105,139,120,143,154,154,154,154,143,154,154,121,110,99,132,231,132,154,154,154,132,121,143,121,154,154,231,231
89,114,106,130,65,44,22,22,44,66,33,33,44,11,22,11,33,11,33,11,33,77,55,22,33,55,77,66,33,66,55,33
89,80,125,115,106,85,108,142,121,88,121,143,121,99,121,88,33,11,33,55,44,66,77,77,66,55,77,66,77,44,77,77
89,112,135,202,270,217,164,187,176,176,264,286,264,275,253,275,264,253,319,374,341,319,330,319,429,330,341,385,374,385,440,407
89,123,147,126,151,130,109,99,99,88,110,88,198,253,286,385,308,286,297,363,264,253,264,253,352,363,352,374,385,308,385,363
89,101,102,125,148,149,106,129,141,76,66,77,55,33,55,44,22,22,22,55,44,66,77,77,55,33,22,55,55,22,22,33
89,112,146,136,148,73,52,42,65,77,77,77,77,77,55,33,22,44,66,77,77,77,77,77,66,33,33,33,11,22,11,44
89,90,25,61,42,32,11,22,66,77,77,33,66,44,22,11,33,44,55,33,55,77,44,44,55,33,77,77,77,77,77,77
89,102,93,41,21,22,44,66,33,44,33,44,22,44,77,77,66,77,77,77,44,22,22,33,55,44,22,22,22,44,77,44
89,112,81,105,96,119,142,154,231,231,253,275,286,297,308,297,264,330,341,451,462,462,462,352,451,440,330,330,352,385,308,308
89,14,26,61,74,65,33,55,33,22,33,55,44,22,44,55,77,66,55,33,44,33,66,77,77,77,55,77,77,77,77,55
89,91,15,16,6,30,31,21,33,77,77,77,33,11,22,11,22,33,11,22,33,11,33,22,55,44,22,55,44,77,77,77
89,101,114,84,42,54,77,55,22,22,33,55,44,66,55,44,33,11,33,22,33,22,22,33,11,22,44,11,55,33,22,44
89,112,148,139,151,119,142,154,154,77,77,77,66,77,77,77,77,77,55,33,66,77,77,77,66,77,55,66,33,22,11,22
89,101,148,138,150,131,143,154,132,33,44,11,33,55,66,77,66,55,77,77,55,77,55,77,66,77,77,77,55,33,11,44
89,13,25,61,74,75,54,77,55,66,77,33,66,22,22,44,22,11,55,33,44,22,11,33,77,77,55,33,22,55,77,55
89,114,137,73,75,76,77,66,55,77,44,66,55,77,55,44,11,22,11,22,22,22,44,33,44,22,33,22,33,44,11,33
89,90,80,92,128,151,142,121,143,154,154,154,143,154,154,121,110,132,132,88,110,88,110,143,132,154,154,143,88,22,33,55
89,80,103,83,97,120,110,143,154,154,132,121,99,143,121,88,110,132,99,132,110,121,231,187,231,231,209,198,209,176,198,187
89,101,136,27,51,20,32,55,66,77,66,77,77,77,55,66,77,77,77,77,44,33,11,22,33,66,77,66,77,77,55,66
89,112,80,104,96,120,165,198,231,198,220,308,308,264,363,374,385,374,341,330,253,253,264,308,308,308,308,308,253,330,341,330
89,90,126,105,129,108,87,121,143,121,33,66,22,55,44,66,77,77,77,55,77,77,66,77,66,77,77,77,77,44,77,77
89,79,147,148,94,84,107,119,142,154,154,154,154,132,99,132,143,154,121,88,99,143,231,198,143,132,110,99,121,88,121,132
89,145,147,127,95,97,142,121,154,154,99,132,110,99,187,132,154,121,99,88,176,110,121,77,77,55,33,22,11,33,33,11
89,91,103,93,95,173,186,286,297,264,275,374,385,363,352,319,330,363,308,286,374,308,374,385,308,341,363,385,308,308,275,297
89,101,124,39,73,41,65,33,44,33,11,22,11,22,44,22,44,11,33,66,22,66,77,55,22,33,22,22,22,55,66,77
89,102,70,73,63,75,76,66,33,11,44,77,66,44,22,22,33,11,33,11,33,66,55,22,11,44,66,44,55,66,55,66
89,92,82,149,139,153,143,44,11,44,77,44,22,11,22,33,22,55,77,44,22,11,22,33,22,22,22,55,33,22,44,33
89,79,103,126,151,131,121,99,121,99,132,121,132,154,132,11,33,44,33,44,22,55,33,22,55,33,55,33,55,44,66,44
89,91,114,95,173,86,54,66,77,77,77,44,66,44,77,77,66,77,77,55,66,33,77,55,44,33,44,22,66,55,44,11
89,123,103,126,139,129,152,120,110,44,22,44,55,44,33,44,22,11,33,22,22,55,66,77,55,33,55,66,77,77,33,66
89,112,91,81,116,18,42,65,44,66,44,33,11,55,22,33,22,33,44,22,44,55,77,66,33,11,44,55,66,77,77,77
89,79,91,125,104,150,151,152,131,121,88,99,121,154,132,143,121,143,132,99,121,88,99,99,33,22,33,77,55,77,77,33
89,79,168,191,205,184,97,131,154,154,154,44,55,33,11,22,77,44,66,33,44,55,77,55,22,44,22,55,33,55,66,77
89,79,136,148,150,129,175,275,297,385,363,330,352,330,341,363,374,385,363,352,374,308,286,220,308,308,308,275,253,352,253,264
89,90,36,5,18,42,21,22,55,33,11,55,22,44,77,55,77,33,55,77,44,77,44,33,66,44,33,44,55,33,55,77
89,190,225,215,228,284,329,341,341,286,374,385,374,341,385,385,308,308,385,352,319,341,352,341,319,341,286,374,286,330,319,264
89,37,16,61,73,74,64,54,77,77,33,77,55,77,44,22,11,33,22,44,33,22,22,44,55,77,55,77,44,22,33,11
89,112,146,147,127,107,130,98,121,143,154,154,132,154,77,77,55,77,55,77,66,55,33,11,44,55,44,66,33,22,22,77
89,124,105,40,63,75,54,33,22,33,22,22,22,22,33,55,66,44,55,33,55,33,44,55,44,33,44,22,22,44,55,77
89,123,69,38,19,10,33,22,33,11,55,77,33,22,11,33,44,66,55,66,77,33,22,22,33,66,77,77,66,77,77,77
89,90,113,92,84,141,153,154,231,154,154,154,77,55,44,22,44,66,33,22,77,66,77,66,77,55,77,77,77,55,66,44
89,112,136,148,150,152,153,77,66,33,66,44,66,77,77,77,77,77,77,77,55,22,66,77,44,11,44,22,44,22,55,33
89,24,3,16,6,30,9,65,77,77,66,44,33,66,55,77,77,55,22,77,77,77,77,66,77,77,77,77,77,77,66,33
89,180,203,248,284,384,385,385,385,462,385,330,319,363,308,363,374,385,352,330,341,363,385,363,253,275,275,374,385,385,385,308
89,101,135,49,61,73,75,65,77,33,55,77,77,77,77,55,66,77,77,77,66,55,77,77,66,44,22,11,22,44,11,33
89,112,135,126,149,130,197,165,176,165,176,275,264,319,341,385,275,330,363,341,275,297,385,385,374,385,286,385,363,341,363,330
89,92,115,94,108,131,99,88,99,44,77,44,77,55,77,77,77,77,66,33,55,33,77,55,66,77,77,44,33,22,11,22
89,79,102,81,28,51,41,32,11,33,22,11,22,33,22,33,22,22,11,55,44,77,77,66,77,55,33,66,55,33,22,11
89,123,93,106,130,109,88,121,99,99,110,132,33,44,77,55,44,55,44,77,77,11,22,55,77,66,77,77,77,77,22,44
89,114,27,18,31,54,66,77,55,77,44,66,77,77,77,66,44,22,11,22,77,77,77,55,22,33,22,44,66,77,77,66
89,123,58,70,60,39,29,21,55,22,44,77,77,55,33,22,77,66,44,66,33,22,33,55,11,22,33,55,77,55,44,22
89,101,135,148,139,151,64,54,77,77,77,44,22,44,55,33,66,77,55,22,33,55,44,55,77,77,77,44,66,55,44,22
89,123,102,125,104,94,19,20,65,44,55,44,66,77,66,77,55,66,44,33,44,55,33,55,22,55,77,77,66,55,77,66
89,112,91,26,60,28,40,75,21,44,22,11,22,44,22,55,44,22,33,11,55,22,22,44,22,55,77,77,44,55,33,11
89,123,25,48,39,7,30,21,33,11,33,11,44,22,11,44,22,22,22,44,77,66,77,44,33,44,66,77,77,77,77,55
89,113,83,95,119,98,121,110,132,110,132,33,44,55,66,77,77,77,77,44,33,55,77,77,33,66,77,44,22,22,22,22
89,190,257,280,237,338,328,318,352,330,319,330,352,451,462,385,385,308,308,308,308,286,330,363,341,286,308,297,341,253,198,187
89,79,91,82,106,19,31,65,77,77,77,55,22,22,55,66,55,22,22,44,66,77,11,44,66,77,44,66,77,33,44,11
89,79,113,15,71,50,40,30,64,54,33,11,33,22,44,66,77,55,77,77,44,22,33,55,33,44,22,22,11,55,66,77
89,24,48,72,20,43,11,33,22,22,11,66,22,44,22,44,66,33,66,77,77,55,33,66,77,66,77,77,77,55,33,66
89,114,148,149,139,229,153,154,154,99,88,110,99,99,88,99,132,99,88,143,154,154,132,99,88,99,121,99,11,33,55,33
89,101,124,93,28,51,19,43,22,11,44,22,22,55,77,77,77,33,55,22,33,22,33,22,44,66,44,22,66,44,22,44
89,79,125,94,129,43,55,77,66,77,55,77,66,77,77,22,22,33,66,77,77,55,33,11,44,55,22,22,44,55,77,77
89,113,149,151,119,153,154,143,154,121,176,198,231,176,121,154,77,44,22,33,55,66,11,22,33,11,33,11,33,22,11,55
89,190,213,148,151,152,153,132,143,187,165,264,264,308,308,297,308,297,286,264,308,275,242,264,286,264,341,330,330,308,363,374
89,79,102,147,148,61,73,74,64,21,22,33,55,77,77,55,77,55,77,44,33,55,33,22,55,44,22,33,55,22,44,11
89,167,267,301,357,336,327,328,340,352,374,308,308,286,374,341,363,374,363,352,330,352,341,286,385,374,363,385,385,385,308,286
89,90,26,5,51,65,77,66,77,77,55,77,55,33,44,33,11,55,66,77,77,55,22,11,22,33,22,22,44,77,77,77
89,112,91,105,97,109,88,121,143,121,33,44,77,55,77,66,77,77,55,44,22,33,11,44,55,44,33,11,66,44,22,33
89,90,58,70,73,64,32,22,22,55,22,33,77,77,77,77,44,22,33,66,44,22,44,11,66,77,66,33,11,33,22,33
89,79,91,92,94,95,74,54,77,77,77,77,77,55,66,77,55,22,44,11,22,44,55,33,11,22,22,22,22,55,77,33
89,179,226,228,196,175,286,308,308,297,308,308,286,308,308,374,286,264,286,308,308,286,308,308,308,319,264,319,297,341,286,308
89,112,125,193,207,230,231,297,341,330,330,330,319,264,286,275,308,308,264,253,242,330,330,319,297,308,308,385,385,341,363,330
89,102,125,116,129,97,109,132,154,231,154,154,220,121,154,77,55,11,22,33,44,22,22,22,11,22,44,77,33,44,66,33
89,79,92,116,86,98,121,143,121,143,110,11,44,66,33,55,66,44,22,22,11,44,77,77,55,77,77,44,66,77,77,77
89,113,92,104,83,217,97,98,99,110,154,154,154,132,143,121,154,154,231,209,198,264,308,264,275,297,308,308,297,385,385,363
89,112,58,48,27,39,29,19,20,21,33,66,55,77,55,33,11,22,33,11,44,66,77,77,77,66,22,11,33,11,33,11
89,112,103,137,149,73,19,20,21,33,11,22,33,22,66,77,66,22,44,66,77,77,77,77,77,77,55,77,77,55,77,44
89,90,82,94,184,163,274,264,330,242,352,363,374,352,407,407,429,363,462,385,385,308,385,374,242,341,374,440,462,440,341,286
89,91,93,83,29,74,42,21,33,11,33,66,77,77,55,77,77,77,33,22,11,44,77,77,55,66,77,22,22,11,55,66
89,113,114,93,83,95,87,121,99,99,110,132,143,154,143,154,154,209,231,231,308,308,308,275,363,385,385,363,385,275,330,352
89,102,169,249,307,363,308,297,286,297,363,352,341,330,242,253,165,187,176,99,132,154,154,209,198,176,187,198,209,176,209,231
89,113,105,53,43,22,44,33,66,44,22,55,66,77,77,55,44,77,77,66,77,22,33,66,44,22,22,33,22,33,44,33
89,113,103,116,106,162,252,253,275,264,253,264,286,264,297,275,264,275,231,308,308,308,374,363,385,385,374,363,275,253,275,308
89,112,147,117,152,142,132,110,121,110,121,143,154,143,154,209,308,374,385,385,385,385,385,286,253,242,352,363,308,341,253,286
89,114,137,149,228,295,351,330,330,319,341,352,374,275,253,198,220,154,154,220,187,275,319,341,352,330,330,352,374,308,308,308
89,79,135,147,149,96,31,21,44,77,55,44,22,55,66,77,77,77,55,77,77,77,66,77,66,77,77,55,33,22,22,55
89,112,146,148,139,152,230,154,154,132,143,132,154,121,22,33,11,66,33,66,77,77,77,66,44,66,77,55,66,33,22,44
89,80,103,82,94,150,52,31,43,66,44,22,33,11,66,77,55,77,66,77,55,77,55,44,77,77,77,55,77,77,55,77
89,91,104,50,73,63,75,76,77,66,55,66,44,66,33,55,77,66,77,77,66,77,77,44,33,66,77,77,77,55,77,77
89,101,113,149,150,228,108,87,22,11,33,44,55,22,44,66,77,55,11,33,44,77,77,55,77,77,55,22,22,22,44,55
89,37,6,29,41,53,32,22,33,11,33,77,77,77,77,55,66,77,44,33,77,66,33,22,33,11,44,66,77,77,77,55
89,36,15,40,53,76,77,77,66,55,66,44,22,55,66,33,55,66,55,66,77,44,55,77,77,77,66,77,77,55,77,77
89,90,103,148,149,227,217,208,176,264,286,297,308,308,286,308,308,308,297,308,352,330,253,264,363,352,352,385,385,352,363,341
89,101,58,38,28,64,54,22,11,33,44,66,77,66,77,33,55,33,55,22,33,55,33,44,22,22,33,33,55,66,77,77
89,113,137,139,153,121,143,154,99,99,110,121,121,132,154,154,55,33,44,77,77,66,77,55,33,44,33,66,33,11,22,11
89,158,181,282,339,285,253,264,385,363,341,319,341,341,363,385,385,352,341,363,385,264,253,264,297,308,297,253,264,319,352,341
89,15,49,72,75,54,11,55,33,55,66,77,22,55,77,77,77,77,77,77,44,33,22,55,33,44,66,77,33,11,22,22
89,123,135,147,126,216,207,175,231,154,44,77,77,66,77,77,66,55,77,66,77,66,11,22,22,22,44,55,77,44,77,77
89,124,149,73,52,31,10,55,77,77,44,22,22,22,22,44,77,44,33,22,33,44,22,44,33,66,77,77,77,55,77,77
89,102,92,72,51,64,32,44,44,33,55,77,44,66,77,77,66,77,55,33,11,33,66,77,66,33,55,33,33,44,77,77
89,112,91,114,126,94,117,229,153,77,77,22,33,66,55,66,77,66,77,77,55,77,44,11,44,22,33,11,66,55,33,22
89,102,15,50,73,74,54,77,33,11,44,77,66,55,44,22,66,77,77,22,22,33,44,11,22,33,55,77,22,22,33,11
89,103,95,118,21,11,44,55,44,77,44,33,44,22,44,66,55,33,11,55,77,77,77,77,55,77,55,22,22,22,44,77
89,26,49,61,29,19,43,55,44,66,77,77,66,44,22,22,44,11,33,11,44,22,44,55,33,77,66,33,22,33,44,66
89,124,103,117,129,141,153,154,132,154,220,231,220,275,253,198,264,363,330,330,352,374,385,352,363,385,374,385,374,462,462,385
89,113,137,116,95,129,152,131,154,143,154,154,154,143,121,143,121,143,77,77,55,77,66,77,55,77,55,44,11,33,22,44
89,112,124,28,51,65,77,77,55,44,33,22,22,22,33,22,44,11,33,66,55,77,66,77,77,77,77,77,77,77,66,55
89,101,80,92,38,17,53,76,55,11,33,11,33,44,22,33,22,44,33,22,22,11,33,66,22,33,44,77,77,66,22,44
89,91,125,137,149,129,97,43,22,33,44,77,55,66,77,77,33,55,66,44,77,55,66,11,77,66,44,66,44,55,77,77
89,112,102,126,105,96,86,98,99,110,121,220,110,66,77,55,77,77,66,77,66,77,55,44,11,22,66,77,22,55,22,33
89,123,146,71,73,64,43,33,55,66,77,77,77,55,55,44,66,77,77,55,22,33,44,22,44,33,22,33,22,44,33,66
89,167,190,170,173,120,132,110,176,253,341,352,319,407,418,374,341,363,374,385,385,385,385,385,341,352,374,341,385,385,352,341
89,90,113,224,193,250,328,428,319,374,385,363,330,341,253,253,275,330,363,308,352,297,308,275,385,385,385,374,308,308,275,286
89,103,137,149,63,76,44,11,33,11,44,77,66,77,77,66,55,22,44,77,77,44,22,33,11,22,33,55,77,66,33,66
89,113,59,71,74,64,43,22,22,11,33,44,77,77,77,44,66,55,11,66,55,44,77,77,44,22,33,22,22,33,55,66
89,114,95,129,97,131,121,88,99,143,44,44,66,33,77,77,55,44,22,44,55,77,77,77,77,77,77,77,77,77,66,77
89,102,147,148,193,172,217,196,252,286,308,352,341,253,308,286,308,308,308,308,308,308,286,297,385,297,308,275,308,297,308,374
89,46,69,70,49,41,31,43,77,77,77,44,77,33,55,77,22,55,33,66,55,11,55,66,44,33,22,33,55,33,66,55
89,124,92,6,41,20,10,22,22,77,77,55,33,11,55,22,33,22,11,22,22,11,44,33,22,11,33,77,55,33,55,33
89,101,93,129,97,120,154,154,143,132,154,154,121,132,231,231,275,297,341,374,308,308,374,286,264,330,363,385,374,352,242,264
89,90,80,92,94,85,109,88,22,55,77,77,77,77,77,77,66,66,77,55,66,55,77,22,55,22,55,33,77,77,77,55
89,123,170,270,359,340,451,418,385,330,440,385,385,385,385,330,319,330,253,286,374,385,297,385,352,319,341,363,385,385,374,385
89,113,214,226,293,306,307,308,275,253,242,264,286,308,308,363,297,352,385,385,363,308,209,297,286,308,286,308,385,363,330,341
89,102,147,149,128,151,119,142,154,209,308,275,253,275,297,209,231,231,231,231,308,297,363,341,363,418,352,253,319,330,264,352
89,102,82,118,230,308,308,297,385,286,385,363,385,363,330,330,341,374,308,308,308,286,275,319,330,242,374,264,242,264,242,330
89,112,80,26,6,29,63,75,76,55,44,22,22,55,33,11,44,33,55,44,33,11,22,44,22,22,11,22,22,44,55,44
89,101,80,92,94,95,109,99,22,33,55,66,33,22,55,44,33,11,33,44,33,66,77,77,77,44,22,33,55,77,77,77
89,124,114,104,73,52,76,77,22,77,77,77,77,66,44,55,33,22,11,44,77,77,44,22,55,77,77,55,77,77,77,77
89,91,92,84,120,132,154,154,231,231,209,231,154,99,99,110,55,11,33,11,33,44,33,22,66,77,77,77,77,77,44,22
89,91,114,106,87,110,99,121,110,88,121,143,198,176,176,176,275,308,308,308,308,308,297,286,341,374,341,352,363,330,319,341
89,145,125,95,119,153,77,66,77,77,77,77,44,66,44,22,55,55,77,55,44,66,55,66,55,44,11,44,77,66,77,77
89,101,114,71,72,40,65,55,44,77,33,11,44,55,44,77,22,44,55,77,77,77,55,77,77,44,55,77,77,77,55,77
89,112,135,103,60,72,74,75,65,55,22,33,11,33,44,11,22,44,22,33,44,77,55,22,11,33,11,33,44,22,33,66
89,112,82,28,9,21,11,44,22,11,33,44,55,33,22,33,44,33,22,22,11,33,55,77,77,55,77,77,77,77,44,11
89,90,102,93,84,108,87,44,77,77,66,77,77,77,55,77,77,55,33,55,33,44,33,44,33,66,77,77,77,55,11,33
89,102,125,150,151,141,153,154,77,77,11,55,77,55,44,33,11,44,33,22,22,22,44,55,33,11,66,77,55,44,66,77
89,123,69,60,50,73,65,55,77,66,77,77,77,77,77,77,77,66,77,77,55,66,77,55,22,33,55,44,55,44,22,22
89,102,202,227,153,132,121,165,253,242,264,253,297,308,253,275,264,242,374,363,352,396,330,253,264,242,341,385,385,385,385,374
89,123,102,127,117,130,109,88,99,99,11,33,11,55,33,44,22,33,55,77,77,77,77,55,77,66,33,77,77,33,44,22
89,112,5,17,29,52,32,66,44,55,77,44,66,44,11,33,44,66,44,66,77,77,77,77,66,22,33,11,44,22,33,55
89,113,103,126,140,152,153,132,143,44,66,33,55,77,77,66,77,77,55,22,22,22,33,44,66,33,77,77,77,44,55,33
89,48,16,39,29,53,65,55,77,55,66,55,33,11,33,22,11,44,33,33,22,22,44,55,66,77,44,22,44,77,55,22
89,101,14,27,6,40,74,75,43,22,44,22,22,33,55,66,77,55,33,33,33,66,44,66,44,55,33,22,44,11,22,33
89,13,14,15,51,19,32,66,77,77,77,55,44,22,55,77,77,44,77,66,55,44,66,77,77,77,66,44,22,66,77,77
